url,title,text,class
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0483,Match ID 483,match date 22nd april 2015 series batting bowling analysis season 2015 20th match venue chinnaswamy stadium bengaluru bangalore match condition 20 day night match partnership toss royal challenger bangalore result chennai super king 27 run player match suresh raina point chennai super king 2 royal challenger bangalore 0 chennai super king r bf 4 6 sr total dwayne smith c karthik b patel 39 29 3 3 134 48 21 55 brendon mccullum c rossouw b chahal 4 6 1 0 66 67 2 21 suresh raina c rossouw b chahal 62 32 4 6 193 75 34 25 dhoni c de villiers b chahal 13 13 2 0 100 00 7 18 ravindra jadeja c kohli b iqbal abdulla 8 8 1 0 100 00 4 42 faf du plessis 33 18 4 1 183 33 18 23 dwayne bravo c de villiers b iqbal abdulla 5 4 1 0 125 00 2 76 ravichandran ashwin c bisla b wiese 5 3 1 0 166 67 2 76 mohit sharma b starc 2 6 0 0 33 33 1 10 ashish nehra 0 1 0 0 0 00 ishwar pandey extra b 1 lb 6 w 3 10 total 8 wicket 20 0 9 05 rpo 181 fall wicket 1 12 mccullum 2 70 smith 3 124 raina 4 132 dhoni 5 135 jadeja 6 156 bravo 7 168 ashwin 8 177 sharma bowling r w er wicket mitchell starc 4 0 0 24 1 6 00 10 00 yuzvendra chahal 4 0 0 40 3 10 00 30 00 harshal patel 4 0 0 28 1 7 00 10 00 david wiese 4 0 0 46 1 11 50 10 00 iqbal abdulla 4 0 0 36 2 9 00 20 00 royal challenger bangalore target 182 run 20 0 r bf 4 6 sr total manvinder bisla c du plessis b nehra 17 14 3 0 121 43 11 04 rilee rossouw b nehra 14 9 1 1 155 56 9 09 virat kohli c smith b nehra 51 42 4 2 121 43 33 12 dinesh karthik c bravo b pandey 10 11 1 0 90 91 6 49 ab de villiers run 14 10 0 2 140 00 9 09 sarfaraz khan c sharma b jadeja 11 7 0 1 157 14 7 14 david wiese c smith b bravo 22 20 2 1 110 00 14 29 harshal patel c bravo b nehra 0 1 0 0 0 00 mitchell starc 9 6 1 0 150 00 5 84 iqbal abdulla yuzvendra chahal extra lb 5 w 1 6 total 8 wicket 20 0 7 70 rpo 154 fall wicket 1 31 bisla 2 33 rossouw 3 61 karthik 4 85 de villiers 5 97 khan 6 123 kohli 7 123 patel 8 154 wiese bowling r w er wicket ishwar pandey 4 0 0 21 1 5 25 10 00 ashish nehra 4 0 0 10 4 2 50 40 00 mohit sharma 4 0 0 39 0 9 75 ravichandran ashwin 1 0 0 17 0 17 00 ravindra jadeja 4 0 0 37 1 9 25 10 00 dwayne bravo 3 0 0 25 1 8 33 10 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0484,Match ID 484,match date 23rd april 2015 series batting bowling analysis season 2015 21st match venue arun jaitley stadium delhi match condition 20 day night match partnership toss mumbai indian result delhi daredevil 37 run player match shreyas iyer point delhi daredevil 2 mumbai indian 0 delhi daredevil r bf 4 6 sr total mayank agarwal c rayudu b mcclenaghan 1 2 0 0 50 00 0 53 shreyas iyer b malinga 83 56 7 5 148 21 43 68 jean paul duminy 78 50 3 6 156 00 41 05 angelo mathews c patel b mcclenaghan 17 8 3 0 212 50 8 95 yuvraj singh c pollard b bumrah 2 4 0 0 50 00 1 05 kedar jadhav 1 1 0 0 100 00 0 53 nathan coulter nile amit mishra shahbaz nadeem imran tahir domnic muthuswami extra lb 1 w 6 nb 1 8 total 4 wicket 20 0 9 50 rpo 190 fall wicket 1 2 agarwal 2 156 iyer 3 174 mathews 4 187 yuvraj singh bowling r w er wicket mitchell mcclenaghan 4 0 0 38 2 9 50 20 00 lasith malinga 4 0 0 23 1 5 75 10 00 jasprit bumrah 4 0 0 55 1 13 75 10 00 harbhajan singh 4 0 0 34 0 8 50 hardik pandya 2 0 0 14 0 7 00 kieron pollard 2 0 0 25 0 12 50 mumbai indian target 191 run 20 0 r bf 4 6 sr total lendl simmons c duminy b muthuswami 15 14 3 0 107 14 9 80 parthiv patel c imran tahir b mathews 28 19 4 1 147 37 18 30 unmukt chand st jadhav b mishra 14 11 2 0 127 27 9 15 rohit sharma c nadeem b coulter nile 30 24 0 2 125 00 19 61 kieron pollard c nadeem b mishra 10 8 0 1 125 00 6 54 ambati rayudu c coulter nile b imran tahir 30 22 3 1 136 36 19 61 hardik pandya c coulter nile b imran tahir 0 1 0 0 0 00 harbhajan singh c sub b mathews 9 10 0 1 90 00 5 88 mitchell mcclenaghan c jadhav b imran tahir 0 1 0 0 0 00 lasith malinga 6 10 1 0 60 00 3 92 jasprit bumrah 0 0 0 0 0 00 extra lb 2 w 9 11 total 9 wicket 20 0 7 65 rpo 153 fall wicket 1 35 simmons 2 48 patel 3 68 chand 4 82 pollard 5 131 sharma 6 131 pandya 7 135 rayudu 8 135 mcclenaghan 9 153 harbhajan singh bowling r w er wicket nathan coulter nile 4 0 0 36 1 9 00 10 00 domnic muthuswami 2 0 0 7 1 3 50 10 00 jean paul duminy 1 0 0 14 0 14 00 angelo mathews 2 0 0 15 2 7 50 20 00 amit mishra 4 0 0 32 2 8 00 20 00 shahbaz nadeem 3 0 0 25 0 8 33 imran tahir 4 0 0 22 3 5 50 30 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0485,Match ID 485,match date 24th april 2015 series batting bowling analysis season 2015 22nd match venue narendra modi stadium ahmedabad match condition 20 day night match partnership toss royal challenger bangalore result royal challenger bangalore 9 wicket player match mitchell starc point royal challenger bangalore 2 rajasthan royal 0 rajasthan royal r bf 4 6 sr total ajinkya rahane lbw b patel 18 12 2 1 150 00 13 85 shane watson c starc b chahal 26 22 4 1 118 18 20 00 steve smith c karthik b starc 31 28 2 0 110 71 23 85 karun nair run 16 14 0 1 114 29 12 31 deepak hooda b iqbal abdulla 1 3 0 0 33 33 0 77 sanju samson b chahal 4 7 0 0 57 14 3 08 stuart binny c wiese b starc 20 20 2 0 100 00 15 38 james faulkner c karthik b patel 4 5 0 0 80 00 3 08 chris morris 3 3 0 0 100 00 2 31 dhawal kulkarni b starc 1 2 0 0 50 00 0 77 pravin tambe 2 4 0 0 50 00 1 54 extra lb 1 w 3 4 total 9 wicket 20 0 6 50 rpo 130 fall wicket 1 36 rahane 2 46 watson 3 72 nair 4 84 hooda 5 89 samson 6 119 smith 7 121 binny 8 126 faulkner 9 127 kulkarni bowling r w er wicket mitchell starc 4 0 0 22 3 5 50 30 00 iqbal abdulla 4 0 0 28 1 7 00 10 00 harshal patel 4 0 0 23 2 5 75 20 00 yuzvendra chahal 3 1 0 25 2 7 89 20 00 david wiese 4 0 0 27 0 6 75 virat kohli 0 5 0 4 0 4 80 royal challenger bangalore target 131 run 20 0 r bf 4 6 sr total chris gayle c samson b watson 20 17 3 1 117 65 14 93 virat kohli 62 46 1 3 134 78 46 27 ab de villiers 47 34 6 0 138 24 35 07 mandeep singh dinesh karthik sarfaraz khan david wiese harshal patel mitchell starc iqbal abdulla yuzvendra chahal extra lb 5 5 total 1 wicket 16 1 8 29 rpo 134 fall wicket 1 36 gayle bowling r w er wicket chris morris 3 0 0 23 0 7 67 dhawal kulkarni 4 0 0 26 0 6 50 shane watson 3 0 0 23 1 7 67 10 00 james faulkner 2 0 0 17 0 8 50 pravin tambe 4 0 0 36 0 9 00 deepak hooda 0 1 0 4 0 24 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0486,Match ID 486,match date 25th april 2015 series batting bowling analysis season 2015 23rd match venue wankhede stadium mumbai match condition 20 day night match partnership toss mumbai indian result mumbai indian 20 run player match lasith malinga point mumbai indian 2 sunrisers hyderabad 0 mumbai indian r bf 4 6 sr total lendl simmons b steyn 51 42 6 1 121 43 32 48 parthiv patel c vihari b steyn 17 17 3 0 100 00 10 83 unmukt chand c dhawan b p kumar 5 4 1 0 125 00 3 18 rohit sharma c b kumar b sharma 24 15 2 1 160 00 15 29 kieron pollard b b kumar 33 24 3 1 137 50 21 02 ambati rayudu c boult b b kumar 7 7 1 0 100 00 4 46 harbhajan singh c b kumar b p kumar 0 4 0 0 0 00 jagadeesha suchith 9 5 0 0 180 00 5 73 vinay kumar c ojha b b kumar 0 1 0 0 0 00 mitchell mcclenaghan 1 1 0 0 100 00 0 64 lasith malinga extra lb 1 w 9 10 total 8 wicket 20 0 7 85 rpo 157 fall wicket 1 42 patel 2 49 chand 3 100 simmons 4 108 sharma 5 126 rayudu 6 128 harbhajan singh 7 149 pollard 8 149 vinay kumar bowling r w er wicket trent boult 4 0 0 27 0 6 75 bhuvneshwar kumar 4 0 0 26 3 6 50 30 00 dale steyn 4 0 0 38 2 9 50 20 00 praveen kumar 4 0 0 35 2 8 75 20 00 karn sharma 4 0 0 30 1 7 50 10 00 sunrisers hyderabad target 158 run 20 0 r bf 4 6 sr total shikhar dhawan c malinga b mcclenaghan 42 29 7 1 144 83 30 66 david warner c rayudu b malinga 9 7 2 0 128 57 6 57 kl rahul c rayudu b mcclenaghan 25 27 0 1 92 59 18 25 naman ojha c pollard b suchith 9 9 0 0 100 00 6 57 ravi bopara c sub b mcclenaghan 23 27 1 0 85 19 16 79 hanuma vihari c patel b malinga 16 10 3 0 160 00 11 68 karn sharma 2 5 0 0 40 00 1 46 praveen kumar b malinga 0 2 0 0 0 00 dale steyn c pollard b malinga 0 1 0 0 0 00 bhuvneshwar kumar 6 4 1 0 150 00 4 38 trent boult extra lb 2 w 2 nb 1 5 total 8 wicket 20 0 6 85 rpo 137 fall wicket 1 45 warner 2 52 dhawan 3 68 ojha 4 104 rahul 5 126 bopara 6 127 vihari 7 127 p kumar 8 127 steyn bowling r w er wicket harbhajan singh 4 0 0 36 0 9 00 mitchell mcclenaghan 4 0 0 20 3 5 00 30 00 lasith malinga 4 0 1 23 4 5 75 40 00 jagadeesha suchith 4 0 0 25 1 6 25 10 00 vinay kumar 4 0 0 31 0 7 75,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0487,Match ID 487,match date 25th april 2015 series batting bowling analysis season 2015 24th match venue chidambaram stadium chennai match condition 20 day night match partnership toss chennai super king result chennai super king 97 run player match brendon mccullum point chennai super king 2 king xi punjab 0 chennai super king r bf 4 6 sr total dwayne smith b anureet singh 26 13 3 2 200 00 13 54 brendon mccullum c miller b patel 66 44 8 3 150 00 34 38 suresh raina run 29 25 4 0 116 00 15 10 dhoni 41 27 2 2 151 85 21 35 ravindra jadeja 18 11 2 0 163 64 9 38 faf du plessis dwayne bravo ravichandran ashwin mohit sharma ishwar pandey ashish nehra extra lb 2 w 10 12 total 3 wicket 20 0 9 60 rpo 192 fall wicket 1 50 smith 2 116 mccullum 3 144 raina bowling r w er wicket karanveer singh 4 0 0 43 0 10 75 sandeep sharma 4 0 0 32 0 8 00 anureet singh 4 0 0 40 1 10 00 10 00 mitchell johnson 4 0 0 40 0 10 00 axar patel 4 0 0 35 1 8 75 10 00 king xi punjab target 193 run 20 0 r bf 4 6 sr total murali vijay c bravo b ashwin 34 32 4 1 106 25 35 79 virender sehwag c du plessis b pandey 1 2 0 0 50 00 1 05 shaun marsh lbw b nehra 10 10 1 0 100 00 10 53 george bailey c dhoni b jadeja 1 3 0 0 33 33 1 05 david miller c raina b jadeja 3 9 0 0 33 33 3 16 wriddhiman saha c ashwin b nehra 15 23 0 0 65 22 15 79 axar patel st dhoni b ashwin 9 10 0 1 90 00 9 47 mitchell johnson c nehra b jadeja 1 2 0 0 50 00 1 05 anureet singh c jadeja b sharma 10 20 0 0 50 00 10 53 karanveer singh 2 5 0 0 40 00 2 11 sandeep sharma 1 4 0 0 25 00 1 05 extra lb 3 w 5 8 total 9 wicket 20 0 4 75 rpo 95 fall wicket 1 4 sehwag 2 35 marsh 3 40 bailey 4 55 miller 5 55 vijay 6 66 patel 7 69 johnson 8 90 saha 9 94 anureet singh bowling r w er wicket ishwar pandey 2 0 0 17 1 8 50 10 00 ashish nehra 4 0 0 16 2 4 00 20 00 mohit sharma 3 0 0 10 1 3 33 10 00 ravindra jadeja 4 0 0 22 3 5 50 30 00 ravichandran ashwin 4 0 0 14 2 3 50 20 00 dwayne bravo 3 0 0 13 0 4 33,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0488,Match ID 488,match date 26th april 2015 series batting bowling analysis season 2015 25th match venue eden garden kolkata match condition 20 day night match partnership toss toss result match abandoned player match award point kolkata knight rider 1 rajasthan royal 1,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0489,Match ID 489,match date 26th april 2015 series batting bowling analysis season 2015 26th match venue arun jaitley stadium delhi match condition 20 day night match partnership toss royal challenger bangalore result royal challenger bangalore 10 wicket player match varun aaron point royal challenger bangalore 2 delhi daredevil 0 delhi daredevil r bf 4 6 sr total mayank agarwal st karthik b iqbal abdulla 27 34 1 1 79 41 28 42 shreyas iyer lbw b starc 0 1 0 0 0 00 jean paul duminy c karthik b wiese 13 14 2 0 92 86 13 68 yuvraj singh c karthik b aaron 2 5 0 0 40 00 2 11 angelo mathews c de villiers b aaron 0 1 0 0 0 00 kedar jadhav c starc b patel 33 29 4 0 113 79 34 74 nathan coulter nile lbw b wiese 4 8 1 0 50 00 4 21 amit mishra b starc 2 4 0 0 50 00 2 11 shahbaz nadeem b starc 2 7 0 0 28 57 2 11 imran tahir 3 4 0 0 75 00 3 16 domnic muthuswami run 1 3 0 0 33 33 1 05 extra lb 2 w 6 8 total 18 2 5 18 rpo 95 fall wicket 1 2 iyer 2 36 duminy 3 39 yuvraj singh 4 39 mathews 5 67 agarwal 6 72 coulter nile 7 85 mishra 8 90 nadeem 9 92 jadhav 10 95 muthuswami bowling r w er wicket mitchell starc 4 0 0 20 3 5 00 30 00 varun aaron 4 0 0 24 2 6 00 20 00 harshal patel 3 0 0 14 1 4 67 10 00 david wiese 3 2 0 18 2 5 40 20 00 iqbal abdulla 4 0 1 17 1 4 25 10 00 royal challenger bangalore target 96 run 20 0 r bf 4 6 sr total chris gayle 62 40 6 4 155 00 62 63 virat kohli 35 23 6 0 152 17 35 35 ab de villiers mandeep singh dinesh karthik sarfaraz khan david wiese harshal patel mitchell starc iqbal abdulla varun aaron extra w 2 2 total 0 wicket 10 3 9 43 rpo 99 fall wicket bowling r w er nathan coulter nile 3 3 0 30 0 8 57 domnic muthuswami 1 0 0 14 0 14 00 imran tahir 2 0 0 20 0 10 00 jean paul duminy 1 0 0 7 0 7 00 amit mishra 2 0 0 25 0 12 50 angelo mathews 1 0 0 3 0 3 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0490,Match ID 490,match date 27th april 2015 series batting bowling analysis season 2015 27th match venue punjab cricket association bindra stadium mohali chandigarh match condition 20 day night match partnership toss king xi punjab result sunrisers hyderabad 20 run player match trent boult point sunrisers hyderabad 2 king xi punjab 0 sunrisers hyderabad r bf 4 6 sr total david warner c miller b patel 58 41 10 1 141 46 38 67 shikhar dhawan c vijay b johnson 1 2 0 0 50 00 0 67 hanuma vihari c vohra b anureet singh 9 8 2 0 112 50 6 00 moises henriques b sandeep sharma 30 32 1 0 93 75 20 00 naman ojha c miller b patel 28 26 3 0 107 69 18 67 ravi bopara c saha b johnson 0 2 0 0 0 00 ashish reddy 22 8 1 2 275 00 14 67 karn sharma 1 1 0 0 100 00 0 67 praveen kumar bhuvneshwar kumar trent boult extra lb 1 1 total 6 wicket 20 0 7 50 rpo 150 fall wicket 1 10 warner 2 56 vihari 3 76 dhawan 4 121 ojha 5 123 bopara 6 136 henriques bowling r w er wicket sandeep sharma 4 0 1 35 1 8 75 10 00 mitchell johnson 4 0 0 39 2 9 75 20 00 anureet singh 4 0 0 27 1 6 75 10 00 murali vijay 3 0 0 16 0 5 33 axar patel 4 0 0 25 2 6 25 20 00 rishi dhawan 1 0 0 7 0 7 00 king xi punjab target 151 run 20 0 r bf 4 6 sr total murali vijay run 12 16 0 0 75 00 9 23 manan vohra b boult 5 9 1 0 55 56 3 85 shaun marsh b b kumar 1 4 0 0 25 00 0 77 george bailey c sharma b henriques 22 16 3 0 137 50 16 92 david miller c boult b sharma 15 14 1 0 107 14 11 54 wriddhiman saha c p kumar b boult 42 33 2 1 127 27 32 31 axar patel b boult 17 13 0 1 130 77 13 08 rishi dhawan lbw b b kumar 4 6 0 0 66 67 3 08 mitchell johnson 4 6 0 0 66 67 3 08 anureet singh c warner b p kumar 0 2 0 0 0 00 sandeep sharma 1 1 0 0 100 00 0 77 extra lb 2 w 5 7 total 9 wicket 20 0 6 50 rpo 130 fall wicket 1 10 vohra 2 13 marsh 3 45 bailey 4 53 vijay 5 72 miller 6 116 patel 7 123 saha 8 126 dhawan 9 127 anureet singh bowling r w er wicket trent boult 4 0 0 19 3 4 75 30 00 bhuvneshwar kumar 4 0 0 23 2 5 75 20 00 praveen kumar 4 0 0 34 1 8 50 10 00 karn sharma 4 0 0 22 1 5 50 10 00 moises henriques 4 0 0 30 1 7 50 10 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0491,Match ID 491,match date 28th april 2015 series batting bowling analysis season 2015 28th match venue chidambaram stadium chennai match condition 20 day night match partnership toss kolkata knight rider result chennai super king 2 run player match dwayne bravo point chennai super king 2 kolkata knight rider 0 chennai super king r bf 4 6 sr total dwayne smith run 25 19 3 1 131 58 18 66 brendon mccullum lbw b chawla 19 14 3 1 135 71 14 18 suresh raina c uthappa b russell 17 21 2 1 80 95 12 69 faf du plessis 29 29 1 0 100 00 21 64 dhoni c uthappa b russell 3 6 0 0 50 00 2 24 dwayne bravo c sa yadav b chawla 5 7 1 0 71 43 3 73 ravindra jadeja b hogg 15 20 0 0 75 00 11 19 ravichandran ashwin 9 4 2 0 225 00 6 72 mohit sharma ishwar pandey ashish nehra extra lb 3 w 9 12 total 6 wicket 20 0 6 70 rpo 134 fall wicket 1 42 mccullum 2 64 smith 3 67 raina 4 81 dhoni 5 88 bravo 6 124 jadeja bowling r w er wicket pat cummins 4 0 0 25 0 6 25 umesh yadav 4 0 0 36 0 9 00 piyush chawla 4 0 0 26 2 6 50 20 00 brad hogg 4 0 0 18 1 4 50 10 00 andre russell 4 0 0 26 2 6 50 20 00 kolkata knight rider target 135 run 20 0 r bf 4 6 sr total robin uthappa c mccullum b ashwin 39 17 6 1 229 41 29 55 gautam gambhir c dhoni b pandey 0 1 0 0 0 00 manish pandey c bravo b ashwin 15 20 2 0 75 00 11 36 suryakumar yadav c bravo b sharma 16 26 1 0 61 54 12 12 yusuf pathan b bravo 13 18 0 0 72 22 9 85 ryan ten doeschate 38 28 3 2 135 71 28 79 andre russell run 4 4 0 0 100 00 3 03 pat cummins c jadeja b bravo 0 2 0 0 0 00 piyush chawla c dhoni b bravo 0 2 0 0 0 00 umesh yadav b nehra 0 1 0 0 0 00 brad hogg 2 1 0 0 200 00 1 52 extra lb 2 w 3 5 total 9 wicket 20 0 6 60 rpo 132 fall wicket 1 1 gambhir 2 52 uthappa 3 61 pandey 4 76 sa yadav 5 91 pathan 6 100 russell 7 101 cummins 8 104 chawla 9 116 ut yadav bowling r w er wicket ishwar pandey 2 0 0 18 1 9 00 10 00 ashish nehra 4 0 0 38 1 9 50 10 00 mohit sharma 3 0 0 24 1 8 00 10 00 ravichandran ashwin 2 0 0 5 2 2 50 20 00 ravindra jadeja 3 0 0 11 0 3 67 suresh raina 3 0 0 12 0 4 00 dwayne bravo 3 0 0 22 3 7 33 30 00,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0492,Match ID 492,match date 29th april 2015 series batting bowling analysis season 2015 29th match venue chinnaswamy stadium bengaluru bangalore match condition 20 day night match partnership toss rajasthan royal result result player match award point royal challenger bangalore 1 rajasthan royal 1 royal challenger bangalore r bf 4 6 sr total chris gayle c hooda b southee 10 4 1 1 250 00 5 00 virat kohli c samson b southee 1 4 0 0 25 00 0 50 ab de villiers run 57 45 9 1 126 67 28 50 mandeep singh lbw b binny 27 20 4 0 135 00 13 50 dinesh karthik run 27 18 3 1 150 00 13 50 sarfaraz khan 45 21 6 1 214 29 22 50 david wiese c southee b kulkarni 11 8 2 0 137 50 5 50 harshal patel run 6 2 0 1 300 00 3 00 mitchell starc varun aaron yuzvendra chahal extra b 5 lb 3 w 6 nb 2 16 total 7 wicket 20 0 10 00 rpo 200 fall wicket 1 10 gayle 2 19 kohli 3 93 mandeep singh 4 124 de villiers 5 152 karthik 6 184 wiese 7 200 patel bowling r w er wicket tim southee 4 0 0 32 2 8 00 20 00 dhawal kulkarni 4 0 0 36 1 9 00 10 00 james faulkner 2 0 0 26 0 13 00 shane watson 3 0 0 27 0 9 00 pravin tambe 3 0 0 39 0 13 00 stuart binny 4 0 0 32 1 8 00 10 00 rajasthan royal ajinkya rahane shane watson steve smith karun nair sanju samson stuart binny deepak hooda james faulkner pravin tambe dhawal kulkarni tim southee,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0493,Match ID 493,match date 30th april 2015 series batting bowling analysis season 2015 30th match venue eden garden kolkata match condition 20 day night match partnership toss kolkata knight rider result kolkata knight rider 7 wicket player match andre russell point kolkata knight rider 2 chennai super king 0 chennai super king r bf 4 6 sr total dwayne smith c ten doeschate b cummins 0 1 0 0 0 00 brendon mccullum lbw b hogg 32 12 3 3 266 67 19 39 suresh raina c chawla b ut yadav 8 10 2 0 80 00 4 85 faf du plessis st uthappa b hogg 20 11 5 0 181 82 12 12 dwayne bravo b russell 30 32 4 0 93 75 18 18 dhoni b chawla 1 4 0 0 25 00 0 61 ravindra jadeja c cummins b hogg 24 30 1 1 80 00 14 55 pawan negi b hogg 27 13 4 1 207 69 16 36 mohit sharma c uthappa b russell 0 1 0 0 0 00 ashish nehra 1 4 0 0 25 00 0 61 ronit 2 2 0 0 100 00 1 21 extra b 1 lb 13 w 6 20 total 9 wicket 20 0 8 25 rpo 165 fall wicket 1 0 smith 2 43 raina 3 64 mccullum 4 69 du plessis 5 72 dhoni 6 129 bravo 7 154 jadeja 8 160 negi 9 160 sharma bowling r w er wicket pat cummins 4 0 0 54 1 13 50 10 00 umesh yadav 2 0 0 16 1 8 00 10 00 piyush chawla 4 0 0 21 1 5 25 10 00 brad hogg 4 0 0 29 4 7 25 40 00 yusuf pathan 2 0 0 11 0 5 50 andre russell 4 0 0 20 2 5 00 20 00 kolkata knight rider target 166 run 20 0 r bf 4 6 sr total robin uthappa 80 58 7 1 137 93 47 34 gautam gambhir c b sharma 19 16 0 2 118 75 11 24 manish pandey c jadeja b negi 3 10 0 0 30 00 1 78 suryakumar yadav c bravo b 2 3 0 0 66 67 1 18 andre russell 55 32 4 4 171 88 32 54 ryan ten doeschate yusuf pathan pat cummins piyush chawla brad hogg umesh yadav extra lb 5 w 5 10 total 3 wicket 19 5 8 52 rpo 169 fall wicket 1 33 gambhir 2 54 pandey 3 57 sa yadav bowling r w er wicket mohit sharma 4 0 0 22 1 5 50 10 00 ashish nehra 4 0 0 36 0 9 00 pawan negi 4 0 0 23 1 5 75 10 00 ronit 3 5 0 31 1 8 09 10 00 ravindra jadeja 2 0 0 25 0 12 50 dwayne bravo 2 0 0 27 0 13 50,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0494,Match ID 494,match date 1st may 2015 series batting bowling analysis season 2015 31st match venue arun jaitley stadium delhi match condition 20 day night match partnership toss delhi daredevil result delhi daredevil 9 wicket player match nathan coulter nile point delhi daredevil 2 king xi punjab 0 king xi punjab r bf 4 6 sr total virender sehwag c mathews b khan 1 2 0 0 50 00 0 85 manan vohra c jadhav b khan 1 7 0 0 14 29 0 85 shaun marsh lbw b duminy 5 4 1 0 125 00 4 24 wriddhiman saha c jadhav b coulter nile 3 8 0 0 37 50 2 54 david miller c tiwary b coulter nile 42 41 4 1 102 44 35 59 george bailey lbw b mishra 18 16 3 0 112 50 15 25 thisara perera c tiwary b coulter nile 3 7 0 0 42 86 2 54 axar patel c agarwal b coulter nile 22 26 0 1 84 62 18 64 shardul thakur 7 6 1 0 116 67 5 93 anureet singh 8 3 0 1 266 67 6 78 sandeep sharma extra lb 1 w 7 8 total 8 wicket 20 0 5 90 rpo 118 fall wicket 1 1 sehwag 2 6 marsh 3 10 vohra 4 10 saha 5 37 bailey 6 45 perera 7 102 patel 8 104 miller bowling r w er wicket zaheer khan 4 0 0 17 2 4 25 20 00 jean paul duminy 4 0 0 15 1 3 75 10 00 nathan coulter nile 4 0 0 20 4 5 00 40 00 amit mishra 2 0 0 10 1 5 00 10 00 angelo mathews 3 0 0 19 0 6 33 imran tahir 3 0 0 36 0 12 00 delhi daredevil target 119 run 20 0 r bf 4 6 sr total mayank agarwal 52 40 6 1 130 00 43 70 shreyas iyer c patel b thakur 54 40 4 3 135 00 45 38 saurabh tiwary 5 4 1 0 125 00 4 20 jean paul duminy yuvraj singh angelo mathews kedar jadhav nathan coulter nile amit mishra zaheer khan imran tahir extra lb 2 w 5 nb 1 8 total 1 wicket 13 5 8 60 rpo 119 fall wicket 1 106 iyer bowling r w er wicket sandeep sharma 3 0 0 10 0 3 33 shardul thakur 3 0 0 38 1 12 67 10 00 anureet singh 3 0 0 24 0 8 00 thisara perera 2 0 0 22 0 11 00 axar patel 2 5 0 23 0 8 12,scorecard
http://www.howstat.com/cricket/Statistics/IPL/MatchScorecard.asp?MatchCode=0495,Match ID 495,match date 1st may 2015 series batting bowling analysis season 2015 32nd match venue wankhede stadium mumbai match condition 20 day night match partnership toss rajasthan royal result mumbai indian 8 run player match ambati rayudu point mumbai indian 2 rajasthan royal 0 mumbai indian r bf 4 6 sr total lendl simmons lbw b ankit sharma 38 31 4 1 122 58 20 32 parthiv patel c b kulkarni 23 14 5 0 164 29 12 30 unmukt chand c binny b southee 13 14 1 0 92 86 6 95 rohit sharma c ankit sharma b kulkarni 27 21 2 1 128 57 14 44 ambati rayudu 53 27 4 3 196 30 28 34 kieron pollard c samson b theron 24 14 2 1 171 43 12 83 harbhajan singh 0 0 0 0 0 00 jagadeesha suchith vinay kumar mitchell mcclenaghan lasith malinga extra lb 3 w 5 nb 1 9 total 5 wicket 20 0 9 35 rpo 187 fall wicket 1 43 patel 2 73 simmons 3 84 chand 4 120 sharma 5 181 pollard bowling r w er wicket tim southee 4 0 0 36 1 9 00 10 00 dhawal kulkarni 3 0 0 26 2 8 67 20 00 rusty theron 4 0 0 40 1 10 00 10 00 shane watson 3 0 0 36 0 12 00 stuart binny 2 0 0 17 0 8 50 ankit sharma 4 0 0 29 1 7 25 10 00 rajasthan royal target 188 run 20 0 r bf 4 6 sr total ajinkya rahane c rayudu b vinay kumar 16 12 2 0 133 33 8 94 shane watson b suchith 28 23 2 2 121 74 15 64 sanju samson c suchith b mcclenaghan 76 46 7 3 165 22 42 46 steve smith c harbhajan singh b mcclenaghan 23 20 2 0 115 00 12 85 karun nair c patel b mcclenaghan 7 6 1 0 116 67 3 91 stuart binny 9 6 1 0 150 00 5 03 deepak hooda c chand b malinga 1 2 0 0 50 00 0 56 tim southee run 6 5 0 0 120 00 3 35 rusty theron 1 1 0 0 100 00 0 56 dhawal kulkarni ankit sharma extra lb 2 w 9 nb 1 12 total 7 wicket 20 0 8 95 rpo 179 fall wicket 1 30 rahane 2 71 watson 3 127 smith 4 161 samson 5 161 nair 6 162 hooda 7 177 southee bowling r w er wicket mitchell mcclenaghan 4 0 0 31 3 7 75 30 00 lasith malinga 4 0 0 34 1 8 50 10 00 vinay kumar 4 0 0 39 1 9 75 10 00 jagadeesha suchith 4 0 0 39 1 9 75 10 00 harbhajan singh 4 0 0 34 0 8 50,scorecard
